frag,score,size
[1*]Oc1cc([C@H]2c3[nH]c4ccccc4c3C[C@@H]3C(=O)N(CCCC)CC(=O)N23)ccc1OC,0.2913224817729938,33
[1*]Oc1ccc([C@H]2c3[nH]c4ccccc4c3C[C@@H]3C(=O)N(CCCC)CC(=O)N23)cc1OC,0.2913224817729938,33
[1*][C@H]1c2[nH]c3ccccc3c2C[C@@H]2C(=O)N(CCCC)CC(=O)N21,0.276469787067889,24
[1*]Oc1ccccc1[C@H]1c2[nH]c3ccccc3c2C[C@@H]2C(=O)N(CCCC)CC(=O)N12,0.276469787067889,31
[1*]COc1ccccc1[C@H]1c2[nH]c3ccccc3c2C[C@@H]2C(=O)N(CCCC)CC(=O)N12,0.276469787067889,32
[1*]C[C@H](C)N1CC(=O)N2[C@@H](c3ccc(OC(C)C)c(OC)c3)c3[nH]c4ccccc4c3C[C@@H]2C1=O,0.2748875234272446,35
[1*]Oc1ccc([C@H]2c3[nH]c4ccccc4c3C[C@@H]3C(=O)N([C@@H](C)CC)CC(=O)N23)cc1OC,0.2748875234272446,33
[1*]Oc1cc([C@H]2c3[nH]c4ccccc4c3C[C@@H]3C(=O)N([C@@H](C)CC)CC(=O)N23)ccc1OC(C)C,0.2748875234272446,35
[1*][N+](=O)c1cccc([C@H]2c3[nH]c4ccccc4c3C[C@@H]3C(=O)N(CCC)CC(=O)N23)c1,0.2713006835850318,31
[1*]CCN1CC(=O)N2[C@@H](c3cccc([N+](=O)[O-])c3)c3[nH]c4ccccc4c3C[C@@H]2C1=O,0.2713006835850318,31
[1*]c1cccc([C@H]2c3[nH]c4ccccc4c3C[C@@H]3C(=O)N(CCC)CC(=O)N23)c1,0.2713006835850318,29
[1*]CCCN1CC(=O)N2[C@H](c3cccc([N+](=O)[O-])c3)c3[nH]c4ccccc4c3C[C@@H]2C1=O,0.2702338168872905,32
[1*]CN1CC(=O)N2[C@H](c3cccc([N+](=O)[O-])c3)c3[nH]c4ccccc4c3C[C@@H]2C1=O,0.2702338168872905,30
[1*][N+](=O)c1cccc([C@@H]2c3[nH]c4ccccc4c3C[C@@H]3C(=O)N(CCCC)CC(=O)N23)c1,0.2702338168872905,32
[1*]COc1ccc(S(=O)(=O)N2CCN(Cc3ccc4c(c3)OCO4)CC2)cc1Cl,0.269581933008596,29
[1*]c1ccc(S(=O)(=O)N2CCN(Cc3ccc4c(c3)OCO4)CC2)cc1Cl,0.269581933008596,27
[1*]N1CCN(S(=O)(=O)c2ccc(OCC)c(Cl)c2)CC1,0.269581933008596,20
[1*]C(C)c1ccc([C@H]2c3[nH]c4ccccc4c3C[C@H]3C(=O)N(CCC)CC(=O)N23)cc1,0.2689782005093951,31
[1*]CN1CC(=O)N2[C@@H](c3ccc(C(C)C)cc3)c3[nH]c4ccccc4c3C[C@H]2C1=O,0.2689782005093951,30
[1*][C@@H]1c2[nH]c3ccccc3c2C[C@H]2C(=O)N(CCC)CC(=O)N12,0.2660905781950872,23
[1*]CCN1CC(=O)N2[C@H](c3ccc(Cl)cc3)c3[nH]c4ccccc4c3C[C@H]2C1=O,0.2660905781950872,29
[1*]CN1CC(=O)N2[C@@H](c3ccc(Cl)cc3)c3[nH]c4ccccc4c3C[C@H]2C1=O,0.2660905781950872,28
[1*]N1CC(=O)N2[C@@H](c3ccc(Cl)cc3)c3[nH]c4ccccc4c3C[C@H]2C1=O,0.2660905781950872,27
[1*]CN1CC(=O)N2[C@H](c3cccc(OC)c3)c3[nH]c4ccccc4c3C[C@@H]2C1=O,0.2650299997346736,29
[1*][C@@H]1c2[nH]c3ccccc3c2C[C@@H]2C(=O)N(CCC(C)C)CC(=O)N21,0.2650299997346736,25
[1*]N1CC(=O)N2[C@H](c3ccc(C)cc3)c3[nH]c4ccccc4c3C[C@H]2C1=O,0.2642677568696019,27
[1*][C@@H]1c2[nH]c3ccccc3c2C[C@H]2C(=O)N(CCCCC)CC(=O)N12,0.2642677568696019,25
[1*]c1ccc([C@@H]2c3[nH]c4ccccc4c3C[C@H]3C(=O)N(CCCCC)CC(=O)N23)cc1,0.2642677568696019,31
[1*]CCN1CC(=O)N2[C@@H](c3cccc(OC)c3OC)c3[nH]c4ccccc4c3C[C@H]2C1=O,0.2604071364787728,32
[1*]Oc1cccc([C@H]2c3[nH]c4ccccc4c3C[C@H]3C(=O)N(CCC)CC(=O)N23)c1OC,0.2604071364787728,32
[1*][C@H]1c2[nH]c3ccccc3c2C[C@H]2C(=O)N(CCC)CC(=O)N21,0.2604071364787728,23
[1*]Oc1cc(S(=O)(=O)N2CCN(C(=O)c3c(C)[nH]c4ccccc34)CC2)ccc1OC,0.2561416976646297,31
[1*]S(=O)(=O)N1CCN(C(=O)c2c(C)[nH]c3ccccc23)CC1,0.2561416976646297,22
[1*]C(C)CCN1CC(=O)N2[C@H](c3ccc(C(=O)OC)cc3)c3[nH]c4ccccc4c3C[C@H]2C1=O,0.253898288387181,34
[1*]CCN1CC(=O)N2[C@H](c3ccc(Br)cc3)c3[nH]c4ccccc4c3C[C@H]2C1=O,0.2537141322968673,29
[1*][C@@H]1c2[nH]c3ccccc3c2C[C@H]2C(=O)N(CCCOC)CC(=O)N12,0.2537141322968673,25
[1*]N1CC(=O)N2[C@H](c3ccc(C(C)C)cc3)c3[nH]c4ccccc4c3C[C@@H]2C1=O,0.2533562279732632,29
[1*]CCN1CC(=O)N2[C@H](c3ccc(C(C)C)cc3)c3[nH]c4ccccc4c3C[C@@H]2C1=O,0.2533562279732632,31
[1*]C(C)c1ccc([C@@H]2c3[nH]c4ccccc4c3C[C@@H]3C(=O)N(CCN4CCOCC4)CC(=O)N23)cc1,0.2533562279732632,36
[1*]c1cc(OC)ccc1[C@@H]1c2[nH]c3ccccc3c2C[C@H]2C(=O)N(CCO)CC(=O)N12,0.2532481300713105,31
[1*]N1CC(=O)N2[C@H](c3ccc(OC)cc3OC)c3[nH]c4ccccc4c3C[C@H]2C1=O,0.2532481300713105,30
[1*]c1ccc([C@@H]2c3[nH]c4ccccc4c3C[C@H]3C(=O)N(CCO)CC(=O)N23)c(OC)c1,0.2532481300713105,31
[1*]Oc1cc([C@@H]2c3[nH]c4ccccc4c3C[C@@H]3C(=O)N(CCC(C)C)CC(=O)N23)cc(OC)c1OC,0.2500936585961013,36
[1*]CCN1CC(=O)N2[C@H](c3cc(OC)c(OC)c(OC)c3)c3[nH]c4ccccc4c3C[C@@H]2C1=O,0.2500936585961013,34
[1*]N1CC(=O)N2[C@H](c3cc(OC)c(OC)c(OC)c3)c3[nH]c4ccccc4c3C[C@@H]2C1=O,0.2500936585961013,32
[1*]N1CC(=O)N2[C@H](c3cccc(OC)c3)c3[nH]c4ccccc4c3C[C@@H]2C1=O,0.24939038562693674,28
[1*]Oc1ccccc1[C@H]1c2[nH]c3ccccc3c2C[C@H]2C(=O)N(Cc3cccc(Cl)c3)CC(=O)N12,0.2460046187071478,35
[1*][C@H]1c2[nH]c3ccccc3c2C[C@H]2C(=O)N(Cc3cccc(Cl)c3)CC(=O)N21,0.2460046187071478,28
[1*]CN1CC(=O)N2[C@@H](c3ccccc3OCC)c3[nH]c4ccccc4c3C[C@H]2C1=O,0.2460046187071478,30
[1*]CC(=O)N1CCN(S(=O)(=O)c2ccc3c(c2)OCCO3)CC1,0.2458504059031182,23
[1*]S(=O)(=O)N1CCN(C(=O)CCc2nc3ccccc3c(=O)[nH]2)CC1,0.2458504059031182,25
[1*]c1ccc(OCC)c(-c2nc([S-])c3c(n2)c(CCC)nn3C)c1,0.2443934758880143,24
[1*]S(=O)(=O)c1ccc(OCC)c(-c2nc([S-])c3c(n2)c(CCC)nn3C)c1,0.2443934758880143,27
[1*][C@@H]1c2[nH]c3ccccc3c2C[C@@H]2C(=O)N(Cc3ccco3)CC(=O)N21,0.2442319158623884,26
[1*]N1CC(=O)N2[C@@H](c3ccc(C)cc3)c3[nH]c4ccccc4c3C[C@@H]2C1=O,0.2440028740365319,27
[1*][C@H]1c2[nH]c3ccccc3c2C[C@@H]2C(=O)N(C3CCCC3)CC(=O)N21,0.2440028740365319,25
[1*]C(=O)N1CCN(S(=O)(=O)c2ccc3c(c2)NC(=O)[C@@H](C)O3)CC1,0.2424131013482732,24
[1*]S(=O)(=O)N1CCN(C(=O)c2ccc3c(c2)OCO3)CC1,0.2424131013482732,21
[1*]N1CCN(S(=O)(=O)c2ccc3c(c2)NC(=O)[C@@H](C)O3)CC1,0.2424131013482732,22
[1*]Oc1cccc([C@H]2c3[nH]c4ccccc4c3C[C@@H]3C(=O)N(CCc4ccccc4)CC(=O)N23)c1,0.2414491808991277,35
[1*][C@H]1c2[nH]c3ccccc3c2C[C@@H]2C(=O)N(CCc3ccccc3)CC(=O)N21,0.2414491808991277,28
[1*]S(=O)(=O)N1CCN(Cc2ccc3c(c2)OCO3)CC1,0.2410044269047426,20
[1*]CN1CCN(S(=O)(=O)c2ccc3c(c2)CCC(=O)N3)CC1,0.2410044269047426,22
[1*]CCCCN1CC(=O)N2[C@@H](c3cccc([N+](=O)[O-])c3)c3[nH]c4ccccc4c3C[C@H]2C1=O,0.2408735683862623,33
[1*]CCN1CC(=O)N2[C@@H](c3cccc([N+](=O)[O-])c3)c3[nH]c4ccccc4c3C[C@H]2C1=O,0.2408735683862623,31
[1*]CN1CC(=O)N2[C@@H](c3ccccc3)c3[nH]c4ccccc4c3C[C@@H]2C1=O,0.2405914203310794,27
[1*]Oc1ccccc1[C@H]1c2[nH]c3ccccc3c2C[C@H]2C(=O)N(CC=C)CC(=O)N12,0.2397981149519497,30
[1*]c1ccccc1[C@H]1c2[nH]c3ccccc3c2C[C@H]2C(=O)N(CC=C)CC(=O)N12,0.2397981149519497,29
[1*][C@@H]1c2[nH]c3ccccc3c2C[C@@H]2C(=O)N(CCc3ccc(F)cc3)CC(=O)N21,0.2389092412837483,29
[1*]c1cccc([C@@H]2c3[nH]c4ccccc4c3C[C@@H]3C(=O)N(CCc4ccc(F)cc4)CC(=O)N23)c1,0.2389092412837483,35
[1*]CN1CC(=O)N2[C@@H](c3cc(OC)ccc3OC)c3[nH]c4ccccc4c3C[C@H]2C1=O,0.2353614037307065,31
[1*]Oc1ccc(OC)c([C@H]2c3[nH]c4ccccc4c3C[C@H]3C(=O)N(Cc4cccnc4)CC(=O)N23)c1,0.2353614037307065,36
[1*]N1CC(=O)N2CCc3ccccc3[C@H]2C1,0.2347135854371575,16
[1*]S(=O)(=O)c1ccc2c(c1)OCO2,0.2347135854371575,13
[1*]S(=O)(=O)N1CC(=O)N2CCc3ccccc3[C@H]2C1,0.2347135854371575,19
[1*]Oc1ccccc1-c1nc(CN2CCN(S(=O)(=O)c3ccc4c(c3)OCCO4)CC2)c(C)o1,0.233459904177105,34
[1*][C@@H](C(=O)NCc1ccc2c(c1)OCO2)N1C(=O)N2CCc3c([nH]c4ccccc34)[C@@]2(C)C1=O,0.2285685085355139,34
[1*][C@H](C)N1C(=O)N2CCc3c([nH]c4ccccc34)[C@@]2(C)C1=O,0.2285685085355139,22
[1*][C@@H]1c2[nH]c3ccccc3c2C[C@@H]2C(=O)N(Cc3ccc(OC)cc3)CC(=O)N21,0.2271619372289053,29
[1*]OC(=O)c1ccc([C@H]2c3[nH]c4ccccc4c3C[C@@H]3C(=O)N(Cc4ccccc4)CC(=O)N23)cc1,0.2271283812897489,36
[1*][C@H]1c2[nH]c3ccccc3c2C[C@@H]2C(=O)N(Cc3ccccc3)CC(=O)N21,0.2271283812897489,27
[1*]CN1CC(=O)N2[C@@H](c3ccc(C(=O)OC)cc3)c3[nH]c4ccccc4c3C[C@@H]2C1=O,0.2271283812897489,31
[1*]CCCOCCCN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@@H]2C)C1=O,0.2270915187752986,28
[1*]COCCCN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@@H]2C)C1=O,0.2270915187752986,26
[1*]CCCN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@@H]2C)C1=O,0.2270915187752986,24
[1*]Oc1ccc([C@H]2CC(=O)C3=C(C2)NC(=O)C[C@H]3c2ccc3c(c2)OCO3)cc1OC,0.226857262700412,31
[1*]Oc1cc([C@H]2CC(=O)C3=C(C2)NC(=O)C[C@H]3c2ccc3c(c2)OCO3)ccc1OCC,0.226857262700412,32
[1*]Oc1ccccc1N1CCN(S(=O)(=O)c2ccc3c(c2)OCCO3)CC1,0.2266734669726819,27
[1*]Oc1ccccc1NC(=O)c1cccc(S(=O)(=O)N2CCN(C)CC2)c1,0.2256867685473583,27
[1*]N1CCN(S(=O)(=O)c2cccc(C(=O)Nc3ccccc3OCCC)c2)CC1,0.2256867685473583,29
[1*]S(=O)(=O)c1ccc2c(c1)c(=O)c(C(=O)NCc1ccc3c(c1)OCO3)cn2CC,0.2251899782756539,30
[1*]NC(=O)c1cn(CC)c2ccc(S(=O)(=O)N3CCOCC3)cc2c1=O,0.2251899782756539,26
[1*]C(=O)c1cn(CC)c2ccc(S(=O)(=O)N3CCOCC3)cc2c1=O,0.2251899782756539,25
[1*]Oc1cc([C@H]2C(C(=O)c3ccc4c(c3)OCO4)=C([O-])C(=O)N2C)ccc1OCC,0.2234785624076229,30
[1*]c1ccc([C@H]2C(C(=O)c3ccc4c(c3)OCO4)=C([O-])C(=O)N2C)cc1OC,0.2234785624076229,28
[1*]N1C(=O)C([O-])=C(C(=O)c2ccc3c(c2)OCO3)[C@@H]1c1ccc(OCC)c(OC)c1,0.2234785624076229,30
[1*]S(=O)(=O)c1ccc2c(c1)nc(S[C@H](C)c1nc3ccccc3c(=O)[nH]1)n2CC,0.2229993345310748,29
[1*][C@H](Sc1nc2cc(S(=O)(=O)N3CCOCC3)ccc2n1CC)c1nc2ccccc2c(=O)[nH]1,0.2229993345310748,34
[1*][C@@H](Sc1nc2cc(S(=O)(=O)N3CCOCC3)ccc2n1CC)c1nc2ccccc2c(=O)[nH]1,0.2229993345310748,34
[1*]n1c(S[C@H](C)c2nc3ccccc3c(=O)[nH]2)nc2cc(S(=O)(=O)N3CCOCC3)ccc21,0.2229993345310748,33
[1*]S(=O)(=O)c1ccc2c(c1)nc(S[C@@H](C)c1nc3ccccc3c(=O)[nH]1)n2CC,0.2229993345310748,29
[1*]c1ccccc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H]2C(=O)N(CCc3ccc(F)cc3)CC(=O)N12,0.222890926905524,35
[1*]c1ccc(CCN2CC(=O)N3[C@H](c4ccccc4OC)c4[nH]c5ccccc5c4C[C@@H]3C2=O)cc1,0.222890926905524,36
[1*]c1ccc2oc(=O)c3ncn(C)c3c2c1,0.2218283762690728,16
[1*]S(=O)(=O)c1ccc2oc(=O)c3ncn(C)c3c2c1,0.2218283762690728,19
[1*]n1cnc2c(=O)oc3ccc(S(=O)(=O)N4CCN(c5ccccn5)CC4)cc3c21,0.2218283762690728,30
[1*]Oc1ccccc1[C@@H]1Nc2ccc(S(=O)(=O)N3CCN(C)CC3)cc2[C@@H]2C=CC[C@H]21,0.2215024521464014,31
[1*]c1ccc2c(c1)[C@@H]1C=CC[C@H]1[C@H](c1ccccc1OC)N2,0.2215024521464014,22
[1*]S(=O)(=O)N1CCN(C(=O)/C=C/c2ccc3c(c2)OCO3)CC1,0.2211950795406116,23
[1*]N1CCc2c([nH]c3ccccc23)[C@@H]1c1ccc(SC)cc1,0.2209349359765434,22
[1*]c1ccc([C@H]2c3[nH]c4ccccc4c3CCN2C(=O)c2cc(C)n(C)n2)cc1,0.2209349359765434,29
[1*]Sc1ccc([C@H]2c3[nH]c4ccccc4c3CCN2C(=O)c2cc(C)n(C)n2)cc1,0.2209349359765434,30
[1*]c1ccc(N2c3ccccc3C[C@H]2C)nc1,0.2207952483018718,17
[1*]N1CCN(S(=O)(=O)c2ccc(N3c4ccccc4C[C@H]3C)nc2)CC1,0.2207952483018718,26
[1*]N1CCN(C(=O)CCn2c(=O)[nH]c3ccccc3c2=O)CC1,0.2201432025561565,23
[1*]c1cc(=O)[nH]c2ccc(S(=O)(=O)N3CCN(C(=O)c4ccco4)CC3)cc12,0.2190427186534563,28
[1*]C(=O)N1CCN(S(=O)(=O)c2ccc3[nH]c(=O)cc(C)c3c2)CC1,0.2190427186534563,24
[1*]N1CCN(S(=O)(=O)c2ccc(OCC)c(OCC)c2)[C@@H](c2ccccc2)C1,0.2182178902359923,28
[1*]Oc1cc(S(=O)(=O)N2CCN(C)C[C@@H]2c2ccccc2)ccc1OCC,0.2182178902359923,27
