frag,score,size
[1*]C(F)(F)CNS(=O)(=O)c1cc(N)c(Cl)cc1C,0.8688150562628432,18
[1*]NS(=O)(=O)c1cc(N)c(Cl)cc1C,0.8688150562628432,14
[1*]c1ccc(Cl)cc1C(=O)NNC(=O)CSC,0.8290291181804004,17
[1*]NNC(=O)c1cc(Cl)ccc1F,0.8290291181804004,13
[1*]c1cccc(Cl)c1/C=N\NC(=O)[C@@H](C)O,0.8161762130223398,16
[1*]c1cccc(F)c1/C=N\NC(=O)[C@@H](C)O,0.8161762130223398,16
[1*][C@H](C)C(=O)N/N=C\c1c(F)cccc1Cl,0.8161762130223398,16
[1*]CNCc1ccc(C(=O)OC)[nH]1,0.7788007830714049,13
[1*]C(F)(F)CNCc1ccc(C(=O)OC)[nH]1,0.7788007830714049,16
[1*]C(F)(F)CCC(=O)NCc1ccc(Cl)nc1,0.7788007830714049,17
[1*]C(F)(F)c1nn(C)cc1COC(=O)CC,0.7788007830714049,16
[1*]OC(=O)c1ccc(CNCC(F)(F)F)[nH]1,0.7788007830714049,16
[1*][C@H](F)Sc1ccncc1N,0.7667265960708202,11
[1*]c1cc(N)cc(F)c1SC[C@H](O)CO,0.7667265960708202,15
[1*]C(=O)[C@H](F)Sc1ccncc1N,0.7667265960708202,13
[1*]c1cnccc1S[C@@H](F)C(=O)OCC,0.7667265960708202,15
[1*][C@H](CO)CSc1c(F)cc(N)cc1F,0.7667265960708202,15
[1*]C(F)=C(C)C,0.7667265960708202,6
[1*]C(C)=C(F)C(=O)NCc1csc(=O)[nH]1,0.7667265960708202,15
[1*][N-]S(=O)(=O)CC1CC1,0.7667265960708202,9
[1*]c1c([N-]S(=O)(=O)CC2CC2)ccc(F)c1N,0.7667265960708202,17
[1*]c1ccc(F)c(N)c1F,0.7667265960708202,10
[1*]c1c(F)ccc([N-]S(=O)(=O)CC2CC2)c1F,0.7667265960708202,17
[1*][N-]S(=O)(=O)c1c[nH+]c[nH]1,0.7316156289466419,10
[1*]c1c([O-])c([C@H]([NH3+])CO)cc(C)c1F,0.7316156289466419,14
[1*]SCC(=O)Nc1cc(Br)c(=O)n(C)c1,0.7316156289466419,15
[1*]C(F)(F)CSCC(=O)Nc1cc(Br)c(=O)n(C)c1,0.7316156289466419,19
[1*]c1cc(F)ccc1SC[C@@H]1CNC(=O)O1,0.7316156289466419,16
[1*]N1N=C(C)C[C@]1(O)C(F)F,0.7316156289466419,11
[1*]C(=O)N1N=C(C)C[C@]1(O)C(F)F,0.7316156289466419,13
[1*]C(F)(F)c1cn(C)cc1C(=O)OCC,0.7316156289466419,15
[1*]COC(=O)[C@@H](F)Sc1ccc(F)cc1N,0.7316156289466419,16
[1*]COC(=O)c1cn(C)cc1C(F)(F)F,0.7316156289466419,15
[1*]c1c([C@H]([NH3+])CO)cc(C)c(F)c1F,0.7316156289466419,14
[1*][C@H](CO)c1cc(C)c(F)c(F)c1[O-],0.7316156289466419,14
[1*]c1cccc(F)c1NC(=O)NCC=C,0.7316156289466419,15
[1*]Oc1cc([C@@H](N)C(F)(F)F)cc(Cl)c1O,0.7316156289466419,16
[1*]c1c(Cl)cc([C@@H](N)C(F)(F)F)cc1OC,0.7316156289466419,16
[1*][C@H](N)c1cc(Cl)c(O)c(OC)c1,0.7316156289466419,13
[1*][C@@H](Sc1ccc(F)cc1N)C(=O)OCC,0.7316156289466419,16
[1*]OC(=O)[C@@H](F)Sc1ccc(F)cc1N,0.7316156289466419,15
[1*]C1=NN(C(=O)c2ccc(Br)o2)[C@@](O)(C(F)F)C1,0.7316156289466419,18
[1*]c1cc(C)cc([N-]S(=O)(=O)c2c[nH+]c[nH]2)c1,0.7316156289466419,17
[1*]C(F)(F)c1cc([C@H]([NH3+])C(=O)[O-])ccc1N,0.7316156289466419,16
[1*]CCNC(=O)c1cnc(C)cn1,0.7316156289466419,13
[1*]c1ccc([C@H]([NH3+])C(=O)[O-])cc1C(F)(F)F,0.7316156289466419,16
[1*]CCSC(F)(F)F,0.7316156289466419,8
[1*]c1c(F)cccc1NC(=O)NC1CC1,0.7316156289466419,15
[1*]S(=O)(=O)N(CC(N)=O)c1ccccc1F,0.7316156289466419,16
[1*]c1ccccc1N(CC(N)=O)S(C)(=O)=O,0.7316156289466419,16
[1*]CSC(F)(F)F,0.7316156289466419,7
[1*][C@H](C(=O)[O-])c1ccc(N)c(C(F)(F)F)c1,0.7316156289466419,16
[1*][C@@H](CN(C)c1ncccc1[N+](=O)[O-])C(F)(F)F,0.7202729799554398,18
[1*]c1ncc(F)c(N[C@H]2CCCOC2)n1,0.7202729799554398,15
[1*]c1c(C(=O)N[C@H]2C[C@@H]2[NH3+])ccc(F)c1F,0.7202729799554398,16
