smiles,mol_wt
[Cl-],35.453
C,16.043
CC1=CC=C(c2ccc3ccccc3c2)N=C(O)C2=CC=C([N+](=O)[O-])C2C=C1,370.4080000000001
Cl,36.461000000000006
c1ccc2c(c1)ccn2-c1sccc1-c1cocn1,266.325
Clc1cccs1,118.588
Cc1ccccc1,92.14099999999999
[Cl-],35.453
c1ccccc1,78.11399999999999
c1ccccc1,78.11399999999999
C1=C(c2cccs2)c2ccccc21,184.263
O=S(=O)(O)c1c(Cl)cccc1-c1ccco1,258.682
COc1ccnn1C,112.132
c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,230.31
[Cl-],35.453
Cl,36.461000000000006
Cc1ccc(-c2c(C)ncn2-c2ccco2)cc1,238.29000000000005
CCC=O,58.08
c1ccc2c(C3CCNC3)c[nH]c2c1,186.258
Cc1ccccc1[S+]([O-])[N+](=O)[O-],185.20399999999998
Cc1ccc[nH]1,81.11800000000001
O=C(CO)c1cccs1,142.17899999999997
c1ccccc1,78.11399999999999
c1ccncc1,79.10199999999998
c1cn[nH]c1,68.079
c1ccncc1,79.10199999999998
C=Cc1cnn(-c2ccc3c4ccccc4c4ccccc4c3c2)c1,320.39500000000004
c1ccn2nccc2c1,118.13899999999997
c1ccc(-c2cccc3ccccc23)cc1,204.272
[Cl-],35.453
POC1=CC=CC=C2C=CC=CC=C21,202.19299999999998
[Cl-],35.453
Oc1ccc(CCc2ccccc2)cc1F,216.25500000000002
Nc1cc(-c2ccccc2)c(-c2ccc(-c3nc4ccccc4nc3N)cc2)ccc2c3ccccc3c1-2,488.5940000000002
Cc1ccc(-c2c(-c3ccccc3-c3ccccc3)coc2C)cc1,324.4230000000001
C,16.043
C=C(c1ccccc1)c1cccc(C)c1,194.27699999999996
c1ccc(-n2cncn2)cc1,145.16500000000002
CCCCCCCCCCCCCCCCCCCCCC(O)=Nc1ccccc1,415.7060000000001
COc1cc2cnc3ccccc3c2cc1C,223.275
Cn1c2ccccc2c2ccccc21,181.238
CC1(C)c2ccccc2-c2ccccc2C1(c1cc2ccccc2cc1[O-])c1ccccc1-n1ccnc1,491.61400000000015
CCc1cnn2ccccc12,146.19299999999998
Cc1nnnn1-c1cscn1,167.197
c1ccc2c(c1)C2,90.12499999999999
CCCCCC1(Cl)CC1,146.66099999999997
Cc1ccc2ccccc2c1,142.201
CCCCCCCCCCCCCCCC(C)c1cscc1-c1ccccc2c(ccc1)=CC=CSC=2,532.903
c1ccccc1,78.11399999999999
Cc1ccc(-c2nc3ccccn3n2)c(C#N)c1,234.26200000000003
c1ccc2c(c1)OCCO2,136.14999999999998
O=c1c2cc(O)c(C3=CC(O)C(O)=CC=C4OCCCOC4=C3)cc2c2ccccc2n1CCCCCn1cccn1,567.6420000000004
[Ir],192.217
O=S1(=O)c2ccccc2-c2ccccc2-c2ccccc2-c2ccccc2N1c1ccco1,449.5310000000001
C1=CC(c2ccccc2)=C1,128.17399999999995
C=Cn1cc(-c2ccsc2Cl)nn1,211.677
c1csc(-c2cccc3ccccc23)c1,210.301
c1ccccc1,78.11399999999999
Cc1ccccc1C=Cc1ccsc1N=C(O)c1ccsc1N=Cc1cc(Cl)cc(Oc2cccc3c2OCO3)c1,599.1330000000002
Nc1cccc2c1-c1ccccc1-2,167.211
COC=O,60.05200000000001
N#Cc1ccc(-c2ncon2)o1,161.11999999999998
c1ccccc1,78.11399999999999
C=Cc1ccc(N2c3ccccc32)cc1Cl,227.69400000000002
C1=CC=Cc2ccccc2C=C1,154.212
c1ccc2ocnc2c1,119.12299999999998
O=CO,46.025
CCCCCCc1cc2ccc1-c1ccc(-n3c(-c4ccccc4)nc4sc(C)cc43)cc1-c1ccccc1-2,524.7330000000002
c1ccccc1,78.11399999999999
N#Cc1ccccc1,103.12399999999997
Cl,36.461000000000006
C=Cc1ccc2ccccc2c1,154.212
c1cnc2c(c1)CC2,105.13999999999999
OC(=Nc1ccccc1)N1CCc2ccccc21,238.28999999999994
Clc1ccccc1,112.55899999999997
N#CC1=CC2=CSC2=C1,133.17499999999998
